handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
prince-foods-300004,Product,Prince Foods Red Halwa 500g,"Prince Foods Red Halwa is a rich and indulgent dessert made from premium ingredients, delivering a perfect blend of sweetness, smooth texture, and vibrant color.",96bfc4_7cc12eae8fd949f79e8d59df7bdb7031~mv2.png,Bakery;Cakes & Sweets Dry,,,1.99,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400000,Product,Prince Foods Achappam 150g,"Prince Foods Achappam is a traditional South Indian snack that brings together crispy, light, and golden treats perfect for any occasion. Also known as ""Muthus"" or ""Rose Cookies,"" Achappam is made from a simple yet flavorful batter of rice flour",96bfc4_a1680bca9f4f4eb4a00e5b087a1863f4~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400001,Product,Prince Foods Butter Murukku 150g,"Prince Foods Butter Murukku is a rich, flavorful, and irresistibly crunchy snack that combines the traditional taste of Murukku with the creamy goodness of butter.",96bfc4_4057eeed88eb447fa646e192654a1bc4~mv2.png,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400002,Product,Prince Foods Cassava Chips (Spicy) 150g,"Prince Foods Cassava Chips are a crispy, light, and flavorful snack made from high-quality cassava (yuca), sliced thin and fried to perfection.",96bfc4_938db1eac4404f5683f5d9b581958dd0~mv2.jpeg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400003,Product,Prince Foods Cassava Stick (Spicy) 150g,"Prince Foods Cassava Stick is a crispy, savory snack made from high-quality cassava (also known as yuca or manioc), expertly sliced and fried to perfection. These golden, crunchy sticks offer a delightful texture with every bite.",96bfc4_7f93e7aa06ad416e99a7044f789be860~mv2.webp,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400004,Product,Prince Foods Garlic Murukku 150g,"Prince Foods Garlic Muruku is a bold and savory snack that takes the classic Muruku to a whole new level with the rich, aromatic flavor of garlic.",96bfc4_35c7f82d373b445b9eb09b2b327ee4e3~mv2.jpeg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400005,Product,Prince Foods Gingelly Balls 150g,"Prince Foods Gingelly Balls are a wholesome, delightful treat made from roasted sesame seeds (gingelly) and jaggery, creating a perfect balance of nutty, sweet, and crunchy flavors.",96bfc4_97d9fd445a58447abcfaae88bbc487f1~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400006,Product,Prince Foods Golden Kalyani Murukku 150g,"Prince Foods Golden Kalyani Muruku is a luxurious and irresistibly crunchy snack that brings together the rich flavors of traditional South Indian Muruku with a unique, golden touch.",96bfc4_29649536ad8941dc8d683f01fc41813f~mv2.jpeg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400007,Product,Prince Foods Jackfruit Chips 150g,"Prince Foods Jackfruit Chips are a delectable, crunchy snack made from thinly sliced, perfectly ripe jackfruit, which is then fried to golden perfection. These chips capture the natural sweetness and distinct flavor of jackfruit",,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400008,Product,Prince Foods Jeera Murukku 150g,Prince Foods Jeera Muruku is a deliciously savory snack that combines the crispiness of traditional Muruku with the aromatic flavor of cumin (jeera).,96bfc4_df3bed87e88a4513aca148e2c87d269e~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400009,Product,Prince Foods Spicy Kalyani Murukku 150g,"Prince Foods Spicy Kalyani Muruku is a bold, crispy, and flavorful snack that combines the traditional charm of South Indian Muruku with an extra punch of spice.",96bfc4_5b87827a61dd4bebb4933aeafa64b2df~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400010,Product,Prince Foods Kuzhalappam 150g,"Prince Foods Kuzhalappam is a traditional and flavorful South Indian snack that offers a perfect balance of crispiness and spice. Made from a mixture of rice flour, coconut, and select spices, this deep-fried treat is shaped into a distinctive tube-like form, giving it a unique texture and a satisfying crunch with every bite.",96bfc4_8fbf7e05f9294e37a84ae768d42ffc39~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400011,Product,Prince Foods Long Murukku 150g,"Prince Foods Long Muruku is a traditional and irresistible South Indian snack, crafted to deliver a perfect balance of crunch and flavor. Made from a blend of rice flour, urad dal flour, and carefully selected spices, this unique version of Muruku is shaped into long, crispy strands that are deep-fried to a golden brown.",96bfc4_d3175e1e1e1d4617a37434ecf8887f50~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400012,Product,Prince Foods Madhuraseva 150g,"Prince Foods Madhuraseva is a delightful and crunchy snack that combines the perfect balance of sweetness and spice, offering a unique twist on traditional savory treats. Made from a blend of high-quality rice flour, urad dal flour, and carefully selected spices, Madhuraseva is deep-fried to a golden crisp and then coated with a light, sugary glaze.",96bfc4_d616df065a8343cfac4bee007fc64e5a~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400013,Product,Prince Foods Malabar Murukku 150g,"Prince Foods Malabar Muruku is a traditional and crunchy South Indian snack, packed with authentic flavors from the Malabar region",96bfc4_a51380e1b1bf40af9100bbbdcfe8fd53~mv2.jpeg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400014,Product,Prince Foods Mixture 150g,"Prince Foods Mixture is a flavorful and crunchy snack that brings together a delightful mix of savory ingredients, perfect for satisfying your snack cravings.",96bfc4_1daa1f0539de40ad9adb58cadd14a7f6~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400015,Product,Prince Foods Pakkavada 150g,"Prince Foods Pakkavada is a delicious, crispy, and savory snack that brings the authentic taste of South India to your table.",96bfc4_8329cb5bc4c942139dbc46201d5fe911~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400016,Product,Prince Foods Peanut Ball 150g,"Prince Foods Peanut Ball is a delicious, crunchy, and sweet treat made from roasted peanuts and jaggery, expertly combined to create a perfect balance of nutty goodness and natural sweetness.",96bfc4_586dece4c79c4f0fb6f0b640f6712157~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400017,Product,Prince Foods Peanut Candy 150g,"Prince Foods Peanut Candy is a delightful and nostalgic treat that brings together the natural crunch of roasted peanuts and the sweetness of caramelized sugar, creating a perfect balance of flavors.",96bfc4_43becfc96e164fbab52f29cd6369ad17~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400018,Product,Prince Foods Peanut Masala 150g,"Prince Foods Peanut Masalas is a flavorful and spicy snack made from high-quality roasted peanuts, generously coated with a zesty blend of aromatic spices and herbs. The peanuts are roasted to perfection, giving them a satisfying crunch, while the masala coating adds a burst of bold, savory, and tangy flavors.",96bfc4_6232dd22be764cb69115dda9cee7275f~mv2.png,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400019,Product,Prince Foods Peanut Roast 150g,"Prince Foods Peanut Roast is a crunchy, savory snack made from high-quality roasted peanuts, expertly seasoned with a blend of spices that create a perfect balance of flavors.",96bfc4_27b839eeebef47ba8be0a9febf531103~mv2.jpeg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400020,Product,Prince Foods Rice Murukku 150g,"Prince Foods Rice Muruku is a delicious and crispy snack that brings the authentic flavors of South Indian cuisine to your taste buds. Made from high-quality rice flour, urad dal flour, and a special blend of spices.",96bfc4_d943cbdebe0d4e1baa45686b5657f7c1~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-400021,Product,Prince Foods Tomato Murukku 150g,"Prince Foods Tomato Muruku is a delicious, crispy snack that adds a flavorful twist to the traditional South Indian Muruku. Made from a blend of rice flour, urad dal flour, and tangy tomato powder, this savory snack offers a perfect balance of crunch and spice.",96bfc4_7acfa73f49564627b8f47bf039cacfee~mv2.jpg,Bakery;Savouries B1G1F,,Buy 1 Get 1 Free!,2.29,,true,PERCENT,0.0,OutOfStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500000,Product,Prince Foods Achappam 150g BOX,"Prince Foods Achappam is a traditional South Indian snack that brings together crispy, light, and golden treats perfect for any occasion. Also known as ""Muthus"" or ""Rose Cookies,"" Achappam is made from a simple yet flavorful batter of rice flour.",96bfc4_ba2af66fd50a45b4ae859747d6a6a82a~mv2.jpg,Bakery;Savouries Value Packs,,,1.99,,true,PERCENT,0.0,OutOfStock,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500001,Product,Prince Foods Banana Chips 250g,"Prince Foods Banana Chips are a classic, crispy snack made from fresh, handpicked raw bananas, sliced thinly and fried to golden perfection.",96bfc4_38f67e7846f649ff90ebe3cdb6be2dd1~mv2.jpeg,Bakery;Savouries Value Packs,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500002,Product,Prince Foods Banana Chips 500g,"Prince Foods Banana Chips are a classic, crispy snack made from fresh, handpicked raw bananas, sliced thinly and fried to golden perfection.",96bfc4_38f67e7846f649ff90ebe3cdb6be2dd1~mv2.jpeg,Bakery;Savouries Value Packs,,,3.99,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500003,Product,Prince Foods Jackfruit Chips 200g,"Prince Foods Jackfruit Chips are a delectable, crunchy snack made from thinly sliced, perfectly ripe jackfruit, which is then fried to golden perfection. These chips capture the natural sweetness and distinct flavor of jackfruit",96bfc4_3a3fd4d7b9824b31a86d7d873dff083a~mv2.jpeg,Bakery;Savouries Value Packs,,,2.49,,true,PERCENT,0.0,InStock,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500004,Product,Prince Foods Mixture 300g,"Prince Foods Mixture is a flavorful and crunchy snack that brings together a delightful mix of savory ingredients, perfect for satisfying your snack cravings.",96bfc4_f04feb4dc6a345d98a347645cb3fa539~mv2.jpg,Bakery;Savouries Value Packs,,,1.99,,true,PERCENT,0.0,InStock,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500005,Product,Prince Foods Mixture 600g,"Prince Foods Mixture is a flavorful and crunchy snack that brings together a delightful mix of savory ingredients, perfect for satisfying your snack cravings.",96bfc4_3bc3b759fd184ee8af761961f5512e2d~mv2.jpg,Bakery;Savouries Value Packs,,,3.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500006,Product,Prince Foods Plantain Chips 250g,"Prince Foods Plantain Chips are a crispy, crunchy, and delicious snack made from fresh, handpicked plantains, carefully sliced and fried to perfection.",96bfc4_2be9ef9c3cea475bbcd1a82f60b8f268~mv2.jpg,Bakery;Savouries Value Packs,,,1.99,,true,PERCENT,0.0,InStock,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-500007,Product,Prince Foods Sweet Banana Chips Sarkarra Varatti 150g,Prince Foods Sweet Banana Chips are a delightful treat that brings the perfect balance of sweetness and crunch in every bite. Made from carefully selected ripe bananas,96bfc4_a4613d3675074b0b97f11a2f8093f585~mv2.webp,Bakery;Savouries Value Packs,,,1.49,,true,PERCENT,0.0,InStock,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
